ticket_id,department,category,priority,status,open_date,resolution_days,agent_id,satisfaction_score,resolution_date,sla_target_days,sla_met
TKT_06423,Operations,Payroll,Medium,Resolved,2025-12-10,23.0,AGT_024,5.0,2026-01-02,7,0
TKT_06424,HR,Payroll,Critical,Open,2025-11-07,27.0,AGT_026,5.0,2025-12-04,1,0
TKT_06425,Finance,Onboarding,Medium,Resolved,2024-11-21,,AGT_020,4.0,,7,0
TKT_06426,Operations,Onboarding,High,Open,2025-09-07,20.0,AGT_024,4.0,2025-09-27,3,0
TKT_06427,Operations,Hardware,Critical,Open,2026-02-24,,AGT_006,4.0,,1,0
TKT_06428,HR,Network,High,Resolved,2024-10-26,19.0,AGT_050,1.0,2024-11-14,3,0
TKT_06429,Facilities,Access,Medium,Escalated,2024-09-23,11.0,AGT_045,,2024-10-04,7,0
TKT_06430,IT,Maintenance,Medium,Resolved,2026-01-25,27.0,AGT_038,4.0,2026-02-21,7,0
TKT_06431,Facilities,Hardware,Critical,Escalated,2024-09-01,24.0,AGT_012,4.0,2024-09-25,1,0
TKT_06432,IT,Software,Critical,Resolved,2026-02-20,24.0,AGT_018,4.0,2026-03-16,1,0
TKT_06433,IT,Network,High,Open,2025-06-17,5.0,AGT_009,3.0,2025-06-22,3,0
TKT_06434,Facilities,Onboarding,Low,Open,2025-07-26,30.0,AGT_029,5.0,2025-08-25,14,0
TKT_06435,Facilities,Onboarding,Medium,Open,2026-03-28,,AGT_037,,,7,0
TKT_06436,Facilities,Network,Low,Resolved,2025-05-08,4.0,AGT_016,3.0,2025-05-12,14,1
TKT_06437,Facilities,Hardware,Medium,Resolved,2025-10-25,22.0,AGT_017,2.0,2025-11-16,7,0
TKT_06438,IT,Network,High,Escalated,2025-04-22,17.0,AGT_025,,2025-05-09,3,0
TKT_06439,IT,Hardware,High,Escalated,2025-01-22,15.0,AGT_035,5.0,2025-02-06,3,0
TKT_06440,Finance,Payroll,Low,Open,2025-02-18,28.0,AGT_044,1.0,2025-03-18,14,0
TKT_06441,IT,Network,Critical,Open,2025-12-31,,AGT_009,,,1,0
TKT_06442,Operations,Network,Low,Escalated,2024-10-18,19.0,AGT_042,,2024-11-06,14,0
TKT_06443,IT,Software,Low,Resolved,2024-08-15,,AGT_040,5.0,,14,0
TKT_06444,IT,Onboarding,High,Resolved,2024-11-03,7.0,AGT_043,,2024-11-10,3,0
TKT_06445,Facilities,Access,Low,Open,2025-02-12,18.0,AGT_036,2.0,2025-03-02,14,0
TKT_06446,IT,Onboarding,High,Resolved,2026-03-06,20.0,AGT_024,5.0,2026-03-26,3,0
TKT_06447,Operations,Network,Low,Resolved,2026-05-02,12.0,AGT_006,,2026-05-14,14,1
TKT_06448,Facilities,Payroll,Medium,Resolved,2026-01-09,7.0,AGT_026,3.0,2026-01-16,7,1
TKT_06449,HR,Onboarding,High,Escalated,2025-12-13,19.0,AGT_023,,2026-01-01,3,0
TKT_06450,HR,Access,Medium,Resolved,2025-09-10,12.0,AGT_010,3.0,2025-09-22,7,0
TKT_06451,HR,Maintenance,Critical,Resolved,2025-07-06,1.0,AGT_012,3.0,2025-07-07,1,1
TKT_06452,Operations,Onboarding,High,Open,2026-04-20,10.0,AGT_043,,2026-04-30,3,0
TKT_06453,HR,Software,Critical,Resolved,2025-03-02,28.0,AGT_034,2.0,2025-03-30,1,0
TKT_06454,Operations,Payroll,High,Escalated,2024-09-02,,AGT_032,,,3,0
TKT_06455,Facilities,Onboarding,Medium,Resolved,2026-02-20,15.0,AGT_014,1.0,2026-03-07,7,0
TKT_06456,Facilities,Hardware,High,Open,2025-09-09,12.0,AGT_021,4.0,2025-09-21,3,0
TKT_06457,Facilities,Maintenance,Low,Resolved,2024-06-26,18.0,AGT_007,,2024-07-14,14,0
TKT_06458,Operations,Software,Medium,Resolved,2024-09-07,25.0,AGT_006,4.0,2024-10-02,7,0
TKT_06459,Facilities,Onboarding,Critical,Open,2024-07-17,30.0,AGT_036,2.0,2024-08-16,1,0
TKT_06460,IT,Access,Critical,Resolved,2024-08-02,,AGT_030,1.0,,1,0
TKT_06461,Operations,Software,Medium,Resolved,2024-08-27,6.0,AGT_031,,2024-09-02,7,1
TKT_06462,IT,Network,High,Open,2024-09-18,6.0,AGT_034,2.0,2024-09-24,3,0
TKT_06463,Facilities,Payroll,Medium,Resolved,2026-05-14,13.0,AGT_026,,2026-05-27,7,0
TKT_06464,Finance,Software,High,Resolved,2025-06-14,22.0,AGT_016,,2025-07-06,3,0
TKT_06465,Finance,Network,Critical,Resolved,2024-12-25,14.0,AGT_017,,2025-01-08,1,0
TKT_06466,Facilities,Payroll,Low,Open,2024-11-06,23.0,AGT_041,4.0,2024-11-29,14,0
TKT_06467,IT,Onboarding,High,Open,2025-04-07,30.0,AGT_005,1.0,2025-05-07,3,0
TKT_06468,Facilities,Maintenance,Medium,Resolved,2025-06-28,4.0,AGT_018,1.0,2025-07-02,7,1
TKT_06469,Operations,Access,Critical,Open,2026-03-15,26.0,AGT_019,,2026-04-10,1,0
TKT_06470,Operations,Network,Medium,Resolved,2025-09-08,3.0,AGT_036,,2025-09-11,7,1
TKT_06471,Finance,Onboarding,Low,Open,2024-06-17,20.0,AGT_031,2.0,2024-07-07,14,0
TKT_06472,Operations,Onboarding,High,Resolved,2026-05-30,4.0,AGT_043,,2026-06-03,3,0
TKT_06473,HR,Hardware,Low,Open,2025-04-20,25.0,AGT_032,3.0,2025-05-15,14,0
TKT_06474,IT,Software,High,Resolved,2026-05-06,18.0,AGT_029,,2026-05-24,3,0
TKT_06475,IT,Maintenance,Medium,Escalated,2026-03-25,,AGT_020,3.0,,7,0
TKT_06476,IT,Onboarding,Low,Resolved,2024-07-06,19.0,AGT_029,1.0,2024-07-25,14,0
TKT_06477,Facilities,Onboarding,Critical,Resolved,2026-01-14,22.0,AGT_027,4.0,2026-02-05,1,0
TKT_06478,Facilities,Maintenance,Medium,Resolved,2025-09-25,14.0,AGT_050,4.0,2025-10-09,7,0
TKT_06479,Facilities,Payroll,Medium,Escalated,2025-07-28,25.0,AGT_013,,2025-08-22,7,0
TKT_06480,Finance,Payroll,High,Escalated,2024-12-26,13.0,AGT_038,,2025-01-08,3,0
TKT_06481,HR,Maintenance,Critical,Escalated,2026-02-09,,AGT_029,1.0,,1,0
TKT_06482,HR,Hardware,Low,Open,2025-03-11,4.0,AGT_043,3.0,2025-03-15,14,1
TKT_06483,Operations,Hardware,Low,Open,2024-10-29,26.0,AGT_047,,2024-11-24,14,0
TKT_06484,IT,Onboarding,Critical,Open,2026-02-16,14.0,AGT_005,1.0,2026-03-02,1,0
TKT_06485,IT,Software,Critical,Resolved,2025-11-15,21.0,AGT_002,4.0,2025-12-06,1,0
TKT_06486,HR,Network,Medium,Escalated,2025-01-03,24.0,AGT_013,4.0,2025-01-27,7,0
TKT_06487,Operations,Software,Critical,Resolved,2026-02-17,12.0,AGT_005,,2026-03-01,1,0
TKT_06488,IT,Software,Medium,Resolved,2025-10-17,17.0,AGT_034,2.0,2025-11-03,7,0
TKT_06489,IT,Onboarding,Medium,Resolved,2025-07-01,29.0,AGT_035,1.0,2025-07-30,7,0
TKT_06490,Facilities,Onboarding,Critical,Escalated,2024-07-13,10.0,AGT_029,4.0,2024-07-23,1,0
TKT_06491,IT,Software,High,Resolved,2026-05-20,26.0,AGT_050,4.0,2026-06-15,3,0
TKT_06492,Finance,Hardware,Medium,Resolved,2025-08-20,22.0,AGT_012,2.0,2025-09-11,7,0
TKT_06493,IT,Access,Medium,Resolved,2025-07-04,29.0,AGT_032,3.0,2025-08-02,7,0
TKT_06494,Facilities,Network,Low,Open,2025-06-15,2.0,AGT_032,3.0,2025-06-17,14,1
TKT_06495,Facilities,Network,High,Resolved,2025-05-11,,AGT_037,2.0,,3,0
TKT_06496,Finance,Software,Low,Escalated,2026-01-29,,AGT_027,3.0,,14,0
TKT_06497,Finance,Access,Low,Resolved,2024-09-13,27.0,AGT_004,,2024-10-10,14,0
TKT_06498,Finance,Onboarding,Critical,Resolved,2025-09-13,24.0,AGT_027,3.0,2025-10-07,1,0
TKT_06499,Facilities,Software,Low,Resolved,2025-03-31,11.0,AGT_043,,2025-04-11,14,1
TKT_06500,HR,Onboarding,Critical,Resolved,2025-08-13,,AGT_035,,,1,0
TKT_06501,Facilities,Payroll,Low,Escalated,2025-08-01,14.0,AGT_033,4.0,2025-08-15,14,1
TKT_06502,Finance,Hardware,Medium,Resolved,2026-01-24,13.0,AGT_034,5.0,2026-02-06,7,0
TKT_06503,HR,Hardware,Medium,Resolved,2026-02-05,,AGT_043,1.0,,7,0
TKT_06504,IT,Maintenance,Medium,Escalated,2026-01-19,27.0,AGT_025,1.0,2026-02-15,7,0
TKT_06505,HR,Payroll,Low,Resolved,2025-01-20,,AGT_029,3.0,,14,0
TKT_06506,Finance,Onboarding,High,Resolved,2025-04-07,14.0,AGT_043,,2025-04-21,3,0
TKT_06507,IT,Network,High,Escalated,2025-02-18,,AGT_046,4.0,,3,0
TKT_06508,IT,Maintenance,High,Resolved,2024-06-05,24.0,AGT_019,2.0,2024-06-29,3,0
TKT_06509,Finance,Maintenance,Low,Resolved,2024-10-24,,AGT_047,4.0,,14,0
TKT_06510,HR,Onboarding,High,Resolved,2025-05-22,17.0,AGT_012,2.0,2025-06-08,3,0
TKT_06511,Finance,Software,Medium,Resolved,2026-01-28,,AGT_001,1.0,,7,0
TKT_06512,HR,Onboarding,Critical,Resolved,2025-01-23,23.0,AGT_022,,2025-02-15,1,0
TKT_06513,Finance,Access,Critical,Escalated,2026-02-27,17.0,AGT_044,3.0,2026-03-16,1,0
TKT_06514,Operations,Onboarding,Low,Resolved,2025-06-12,,AGT_045,2.0,,14,0
TKT_06515,Operations,Maintenance,Medium,Open,2025-08-07,13.0,AGT_002,2.0,2025-08-20,7,0
TKT_06516,IT,Onboarding,Low,Resolved,2025-05-07,21.0,AGT_043,4.0,2025-05-28,14,0
TKT_06517,Operations,Access,Medium,Open,2025-01-27,27.0,AGT_021,,2025-02-23,7,0
TKT_06518,Finance,Payroll,Low,Resolved,2025-10-16,11.0,AGT_031,,2025-10-27,14,1
TKT_06519,Operations,Onboarding,Medium,Escalated,2026-02-09,3.0,AGT_035,1.0,2026-02-12,7,1
TKT_06520,Facilities,Onboarding,Critical,Resolved,2026-03-31,,AGT_019,,,1,0
TKT_06521,Facilities,Access,Low,Resolved,2026-02-20,,AGT_026,4.0,,14,0
TKT_06522,Facilities,Payroll,Medium,Resolved,2025-03-06,5.0,AGT_012,,2025-03-11,7,1
TKT_06523,Finance,Access,Low,Resolved,2025-07-17,,AGT_010,,,14,0
TKT_06524,Finance,Network,Low,Resolved,2025-07-31,30.0,AGT_005,,2025-08-30,14,0
TKT_06525,Facilities,Network,Medium,Resolved,2025-07-25,19.0,AGT_026,5.0,2025-08-13,7,0
TKT_06526,Finance,Access,Critical,Resolved,2025-01-23,24.0,AGT_014,,2025-02-16,1,0
TKT_06527,Operations,Payroll,Critical,Resolved,2026-02-07,15.0,AGT_017,,2026-02-22,1,0
TKT_06528,Operations,Access,Critical,Resolved,2024-09-19,25.0,AGT_050,4.0,2024-10-14,1,0
TKT_06529,Operations,Network,Critical,Resolved,2025-10-10,8.0,AGT_027,4.0,2025-10-18,1,0
TKT_06530,HR,Software,Critical,Resolved,2025-02-08,8.0,AGT_022,1.0,2025-02-16,1,0
TKT_06531,IT,Software,Critical,Escalated,2026-04-28,18.0,AGT_006,,2026-05-16,1,0
TKT_06532,IT,Access,Critical,Resolved,2024-12-25,24.0,AGT_035,4.0,2025-01-18,1,0
TKT_06533,IT,Network,Medium,Resolved,2026-03-21,26.0,AGT_047,,2026-04-16,7,0
TKT_06534,Facilities,Onboarding,Critical,Resolved,2025-07-13,9.0,AGT_026,5.0,2025-07-22,1,0
TKT_06535,HR,Access,High,Open,2024-07-19,9.0,AGT_021,1.0,2024-07-28,3,0
TKT_06536,Finance,Access,Critical,Open,2026-04-26,,AGT_050,3.0,,1,0
TKT_06537,IT,Access,Critical,Resolved,2025-07-06,,AGT_008,2.0,,1,0
TKT_06538,HR,Hardware,High,Escalated,2025-03-13,,AGT_023,3.0,,3,0
TKT_06539,Facilities,Hardware,High,Escalated,2025-06-10,28.0,AGT_015,5.0,2025-07-08,3,0
TKT_06540,IT,Maintenance,High,Resolved,2025-06-11,,AGT_006,,,3,0
TKT_06541,Facilities,Hardware,High,Escalated,2024-11-05,20.0,AGT_009,1.0,2024-11-25,3,0
TKT_06542,HR,Onboarding,High,Resolved,2026-03-11,,AGT_005,1.0,,3,0
TKT_06543,HR,Onboarding,Low,Resolved,2025-03-23,,AGT_019,,,14,0
TKT_06544,HR,Network,Medium,Resolved,2026-02-28,6.0,AGT_005,5.0,2026-03-06,7,1
TKT_06545,Facilities,Maintenance,High,Resolved,2025-07-09,,AGT_044,2.0,,3,0
TKT_06546,Operations,Network,Low,Open,2025-11-23,12.0,AGT_015,2.0,2025-12-05,14,1
TKT_06547,Facilities,Onboarding,High,Resolved,2026-03-28,7.0,AGT_046,,2026-04-04,3,0
TKT_06548,Finance,Onboarding,High,Escalated,2024-09-06,16.0,AGT_034,3.0,2024-09-22,3,0
TKT_06549,IT,Network,Medium,Resolved,2024-11-12,14.0,AGT_009,3.0,2024-11-26,7,0
TKT_06550,HR,Access,High,Resolved,2024-09-05,,AGT_041,1.0,,3,0
TKT_06551,Operations,Hardware,Low,Open,2025-11-22,3.0,AGT_040,3.0,2025-11-25,14,1
TKT_06552,HR,Software,Low,Resolved,2025-03-18,14.0,AGT_033,1.0,2025-04-01,14,1
TKT_06553,IT,Payroll,Low,Resolved,2026-02-12,11.0,AGT_042,5.0,2026-02-23,14,1
TKT_06554,Facilities,Payroll,Medium,Resolved,2025-02-21,15.0,AGT_031,,2025-03-08,7,0
TKT_06555,Finance,Software,Critical,Resolved,2025-10-10,6.0,AGT_040,2.0,2025-10-16,1,0
TKT_06556,Facilities,Maintenance,Medium,Resolved,2026-05-30,29.0,AGT_004,3.0,2026-06-28,7,0
TKT_06557,IT,Hardware,High,Escalated,2024-07-03,,AGT_035,,,3,0
TKT_06558,Operations,Network,High,Resolved,2024-07-17,20.0,AGT_048,4.0,2024-08-06,3,0
TKT_06559,Finance,Access,Medium,Resolved,2025-02-06,4.0,AGT_047,1.0,2025-02-10,7,1
TKT_06560,Finance,Software,Medium,Escalated,2025-12-28,12.0,AGT_028,5.0,2026-01-09,7,0
TKT_06561,HR,Hardware,Low,Open,2024-09-27,20.0,AGT_043,,2024-10-17,14,0
TKT_06562,Operations,Software,Medium,Escalated,2025-06-03,1.0,AGT_033,,2025-06-04,7,1
TKT_06563,HR,Maintenance,Medium,Escalated,2025-01-27,,AGT_028,2.0,,7,0
TKT_06564,Finance,Onboarding,Medium,Resolved,2024-09-27,30.0,AGT_021,,2024-10-27,7,0
TKT_06565,HR,Network,Medium,Escalated,2026-04-04,,AGT_007,,,7,0
TKT_06566,Operations,Network,Low,Resolved,2024-06-08,18.0,AGT_041,2.0,2024-06-26,14,0
TKT_06567,Finance,Maintenance,Medium,Escalated,2024-11-18,,AGT_017,3.0,,7,0
TKT_06568,HR,Hardware,High,Resolved,2024-12-06,5.0,AGT_028,2.0,2024-12-11,3,0
TKT_06569,HR,Network,Low,Resolved,2024-08-13,12.0,AGT_027,,2024-08-25,14,1
TKT_06570,Finance,Maintenance,High,Resolved,2026-04-24,,AGT_004,3.0,,3,0
TKT_06571,Operations,Software,High,Resolved,2026-02-06,11.0,AGT_007,,2026-02-17,3,0
TKT_06572,IT,Payroll,High,Escalated,2025-02-09,,AGT_032,5.0,,3,0
TKT_06573,IT,Onboarding,Low,Resolved,2024-06-20,,AGT_001,,,14,0
TKT_06574,Finance,Network,Critical,Resolved,2024-06-18,5.0,AGT_050,3.0,2024-06-23,1,0
TKT_06575,IT,Payroll,Low,Escalated,2025-09-13,16.0,AGT_048,1.0,2025-09-29,14,0
TKT_06576,HR,Maintenance,Medium,Open,2025-01-13,,AGT_023,2.0,,7,0
TKT_06577,Facilities,Access,Critical,Resolved,2024-11-14,,AGT_037,4.0,,1,0
TKT_06578,IT,Onboarding,High,Escalated,2026-01-12,21.0,AGT_016,3.0,2026-02-02,3,0
TKT_06579,Facilities,Hardware,Low,Resolved,2024-10-26,24.0,AGT_040,5.0,2024-11-19,14,0
TKT_06580,HR,Maintenance,Critical,Resolved,2025-12-16,14.0,AGT_027,,2025-12-30,1,0
TKT_06581,Facilities,Onboarding,Medium,Escalated,2024-11-02,13.0,AGT_030,3.0,2024-11-15,7,0
TKT_06582,Finance,Access,Critical,Resolved,2025-05-23,9.0,AGT_003,1.0,2025-06-01,1,0
TKT_06583,IT,Onboarding,Low,Resolved,2025-10-16,,AGT_007,5.0,,14,0
TKT_06584,Facilities,Payroll,Critical,Open,2024-09-06,29.0,AGT_045,,2024-10-05,1,0
TKT_06585,IT,Hardware,Critical,Resolved,2025-01-04,13.0,AGT_022,,2025-01-17,1,0
TKT_06586,Operations,Access,High,Resolved,2025-04-21,,AGT_024,5.0,,3,0
TKT_06587,IT,Payroll,Low,Resolved,2025-07-01,19.0,AGT_045,1.0,2025-07-20,14,0
TKT_06588,HR,Network,High,Resolved,2025-07-08,26.0,AGT_011,5.0,2025-08-03,3,0
TKT_06589,Finance,Software,Low,Resolved,2026-04-01,24.0,AGT_012,1.0,2026-04-25,14,0
TKT_06590,Finance,Software,High,Resolved,2025-02-16,29.0,AGT_025,,2025-03-17,3,0
TKT_06591,Facilities,Hardware,High,Open,2024-10-18,20.0,AGT_020,1.0,2024-11-07,3,0
TKT_06592,IT,Hardware,Critical,Resolved,2024-11-02,27.0,AGT_005,2.0,2024-11-29,1,0
TKT_06593,Finance,Access,Critical,Escalated,2025-07-19,4.0,AGT_048,5.0,2025-07-23,1,0
TKT_06594,Operations,Network,Medium,Open,2025-07-27,14.0,AGT_009,2.0,2025-08-10,7,0
TKT_06595,IT,Maintenance,Low,Resolved,2024-12-21,,AGT_017,,,14,0
TKT_06596,IT,Software,Critical,Escalated,2025-09-14,29.0,AGT_025,4.0,2025-10-13,1,0
TKT_06597,IT,Software,High,Open,2025-08-02,3.0,AGT_024,,2025-08-05,3,1
TKT_06598,Operations,Software,Medium,Escalated,2025-09-30,29.0,AGT_022,4.0,2025-10-29,7,0
TKT_06599,Facilities,Access,High,Resolved,2025-04-27,,AGT_010,5.0,,3,0
TKT_06600,HR,Access,Medium,Escalated,2026-01-19,19.0,AGT_045,3.0,2026-02-07,7,0
TKT_06601,HR,Hardware,Critical,Resolved,2026-04-03,20.0,AGT_043,,2026-04-23,1,0
TKT_06602,IT,Hardware,Critical,Open,2025-04-10,21.0,AGT_048,1.0,2025-05-01,1,0
TKT_06603,Finance,Hardware,Medium,Open,2025-04-03,17.0,AGT_039,1.0,2025-04-20,7,0
TKT_06604,Operations,Software,Low,Resolved,2024-09-09,1.0,AGT_024,,2024-09-10,14,1
TKT_06605,Operations,Payroll,Medium,Open,2025-05-01,,AGT_046,,,7,0
TKT_06606,IT,Software,High,Resolved,2024-10-14,14.0,AGT_032,4.0,2024-10-28,3,0
TKT_06607,IT,Maintenance,Low,Resolved,2025-10-26,12.0,AGT_036,4.0,2025-11-07,14,1
TKT_06608,IT,Software,Critical,Escalated,2024-06-12,7.0,AGT_029,4.0,2024-06-19,1,0
TKT_06609,HR,Payroll,High,Resolved,2025-12-02,12.0,AGT_013,,2025-12-14,3,0
TKT_06610,Facilities,Hardware,Critical,Resolved,2024-12-19,,AGT_021,5.0,,1,0
TKT_06611,HR,Software,Medium,Escalated,2025-02-04,1.0,AGT_008,1.0,2025-02-05,7,1
TKT_06612,Facilities,Hardware,High,Resolved,2024-09-26,1.0,AGT_025,,2024-09-27,3,1
TKT_06613,HR,Maintenance,Medium,Resolved,2024-08-15,7.0,AGT_035,1.0,2024-08-22,7,1
TKT_06614,Operations,Payroll,Low,Open,2025-01-03,26.0,AGT_016,,2025-01-29,14,0
TKT_06615,IT,Onboarding,Medium,Resolved,2026-03-16,8.0,AGT_009,2.0,2026-03-24,7,0
TKT_06616,IT,Payroll,Medium,Resolved,2026-03-13,13.0,AGT_001,5.0,2026-03-26,7,0
TKT_06617,IT,Access,High,Escalated,2025-12-10,7.0,AGT_012,2.0,2025-12-17,3,0
TKT_06618,HR,Payroll,Medium,Open,2024-06-11,4.0,AGT_011,1.0,2024-06-15,7,1
TKT_06619,HR,Payroll,Critical,Escalated,2024-10-17,23.0,AGT_030,2.0,2024-11-09,1,0
TKT_06620,HR,Hardware,Critical,Resolved,2025-02-28,29.0,AGT_046,1.0,2025-03-29,1,0
TKT_06621,Facilities,Network,Low,Resolved,2026-05-23,22.0,AGT_008,,2026-06-14,14,0
TKT_06622,Operations,Maintenance,Medium,Open,2026-03-28,,AGT_006,3.0,,7,0
TKT_06623,IT,Hardware,High,Resolved,2026-03-08,14.0,AGT_014,,2026-03-22,3,0
TKT_06624,Finance,Payroll,Medium,Resolved,2026-05-16,14.0,AGT_042,,2026-05-30,7,0
TKT_06625,IT,Network,High,Resolved,2025-01-29,11.0,AGT_006,3.0,2025-02-09,3,0
TKT_06626,HR,Network,Low,Resolved,2025-12-28,,AGT_033,4.0,,14,0
TKT_06627,IT,Payroll,High,Resolved,2024-09-29,,AGT_004,5.0,,3,0
TKT_06628,Finance,Payroll,High,Resolved,2025-09-17,2.0,AGT_004,1.0,2025-09-19,3,1
TKT_06629,Facilities,Hardware,Low,Resolved,2025-06-15,14.0,AGT_010,,2025-06-29,14,1
TKT_06630,Finance,Maintenance,Critical,Resolved,2025-04-29,,AGT_006,1.0,,1,0
TKT_06631,IT,Software,High,Resolved,2026-01-09,20.0,AGT_048,5.0,2026-01-29,3,0
TKT_06632,Operations,Onboarding,Low,Resolved,2026-05-29,13.0,AGT_018,,2026-06-11,14,1
TKT_06633,Operations,Payroll,High,Resolved,2025-10-05,1.0,AGT_039,,2025-10-06,3,1
TKT_06634,Operations,Payroll,High,Open,2024-09-10,21.0,AGT_034,2.0,2024-10-01,3,0
TKT_06635,Finance,Software,Critical,Resolved,2026-02-07,19.0,AGT_004,5.0,2026-02-26,1,0
TKT_06636,HR,Network,High,Resolved,2024-07-09,30.0,AGT_003,1.0,2024-08-08,3,0
TKT_06637,Finance,Maintenance,High,Resolved,2024-10-07,5.0,AGT_047,2.0,2024-10-12,3,0
TKT_06638,Finance,Access,Critical,Resolved,2025-03-12,13.0,AGT_049,4.0,2025-03-25,1,0
TKT_06639,Operations,Hardware,High,Open,2026-05-25,,AGT_035,2.0,,3,0
TKT_06640,IT,Payroll,High,Open,2026-05-07,17.0,AGT_017,4.0,2026-05-24,3,0
TKT_06641,Finance,Payroll,Medium,Open,2024-11-04,,AGT_029,,,7,0
TKT_06642,HR,Network,Medium,Open,2025-01-13,3.0,AGT_044,,2025-01-16,7,1
TKT_06643,HR,Payroll,Low,Escalated,2024-09-17,27.0,AGT_021,,2024-10-14,14,0
TKT_06644,Operations,Network,Low,Resolved,2025-05-07,24.0,AGT_022,5.0,2025-05-31,14,0
TKT_06645,Operations,Onboarding,High,Escalated,2025-11-05,11.0,AGT_024,,2025-11-16,3,0
TKT_06646,HR,Hardware,Low,Resolved,2024-10-17,13.0,AGT_029,5.0,2024-10-30,14,1
TKT_06647,Finance,Network,High,Resolved,2025-03-07,,AGT_044,5.0,,3,0
TKT_06648,Operations,Payroll,Medium,Resolved,2024-10-04,16.0,AGT_032,,2024-10-20,7,0
TKT_06649,IT,Software,High,Escalated,2025-01-18,13.0,AGT_016,2.0,2025-01-31,3,0
TKT_06650,IT,Hardware,Medium,Open,2024-11-27,15.0,AGT_019,2.0,2024-12-12,7,0
TKT_06651,Facilities,Payroll,Critical,Resolved,2025-12-17,21.0,AGT_044,2.0,2026-01-07,1,0
TKT_06652,IT,Software,Critical,Open,2026-03-30,4.0,AGT_042,,2026-04-03,1,0
TKT_06653,Finance,Hardware,High,Resolved,2024-07-08,20.0,AGT_014,,2024-07-28,3,0
TKT_06654,HR,Access,High,Resolved,2026-02-23,,AGT_010,5.0,,3,0
TKT_06655,IT,Maintenance,High,Resolved,2026-02-20,27.0,AGT_036,,2026-03-19,3,0
TKT_06656,Finance,Maintenance,Critical,Open,2025-02-12,,AGT_012,,,1,0
TKT_06657,Operations,Onboarding,Low,Resolved,2026-05-31,,AGT_015,5.0,,14,0
TKT_06658,HR,Maintenance,Low,Resolved,2026-03-01,23.0,AGT_039,,2026-03-24,14,0
TKT_06659,Finance,Payroll,Critical,Resolved,2025-06-22,8.0,AGT_005,2.0,2025-06-30,1,0
TKT_06660,Operations,Maintenance,Critical,Resolved,2026-02-27,,AGT_013,,,1,0
TKT_06661,HR,Hardware,High,Resolved,2024-06-06,,AGT_009,2.0,,3,0
TKT_06662,Finance,Network,Low,Resolved,2026-04-17,12.0,AGT_043,3.0,2026-04-29,14,1
TKT_06663,HR,Access,Low,Resolved,2025-04-05,18.0,AGT_046,,2025-04-23,14,0
TKT_06664,Finance,Hardware,High,Open,2026-05-01,30.0,AGT_005,,2026-05-31,3,0
TKT_06665,Facilities,Maintenance,Critical,Resolved,2025-08-07,2.0,AGT_036,1.0,2025-08-09,1,0
TKT_06666,Operations,Payroll,Critical,Resolved,2025-01-06,26.0,AGT_041,3.0,2025-02-01,1,0
TKT_06667,IT,Onboarding,Low,Resolved,2025-12-16,,AGT_016,2.0,,14,0
TKT_06668,Operations,Maintenance,Medium,Resolved,2026-04-10,,AGT_027,,,7,0
TKT_06669,Operations,Software,Critical,Open,2024-08-19,9.0,AGT_025,3.0,2024-08-28,1,0
TKT_06670,Facilities,Hardware,Critical,Resolved,2025-08-05,20.0,AGT_038,5.0,2025-08-25,1,0
TKT_06671,HR,Software,Medium,Resolved,2025-04-18,13.0,AGT_047,1.0,2025-05-01,7,0
TKT_06672,HR,Onboarding,High,Resolved,2024-12-20,6.0,AGT_017,,2024-12-26,3,0
TKT_06673,Finance,Network,Low,Resolved,2024-06-08,19.0,AGT_040,5.0,2024-06-27,14,0
TKT_06674,IT,Software,Medium,Resolved,2025-02-07,5.0,AGT_034,5.0,2025-02-12,7,1
TKT_06675,HR,Payroll,Low,Resolved,2026-05-15,5.0,AGT_016,2.0,2026-05-20,14,1
TKT_06676,Operations,Onboarding,Low,Open,2025-07-02,29.0,AGT_023,,2025-07-31,14,0
TKT_06677,HR,Access,High,Resolved,2024-09-06,29.0,AGT_038,2.0,2024-10-05,3,0
TKT_06678,Operations,Network,Low,Resolved,2024-08-16,15.0,AGT_033,,2024-08-31,14,0
TKT_06679,Operations,Access,Critical,Resolved,2026-04-25,17.0,AGT_042,3.0,2026-05-12,1,0
TKT_06680,IT,Onboarding,Critical,Resolved,2024-08-23,19.0,AGT_001,5.0,2024-09-11,1,0
TKT_06681,Facilities,Payroll,Low,Resolved,2026-04-13,16.0,AGT_034,3.0,2026-04-29,14,0
TKT_06682,Operations,Access,Critical,Resolved,2025-02-25,11.0,AGT_018,,2025-03-08,1,0
TKT_06683,Operations,Maintenance,Medium,Resolved,2024-08-22,16.0,AGT_025,5.0,2024-09-07,7,0
TKT_06684,Operations,Payroll,High,Escalated,2026-05-28,9.0,AGT_039,,2026-06-06,3,0
TKT_06685,Finance,Payroll,Critical,Resolved,2026-03-12,23.0,AGT_034,1.0,2026-04-04,1,0
TKT_06686,Operations,Access,Low,Resolved,2024-09-25,,AGT_049,5.0,,14,0
TKT_06687,HR,Hardware,Medium,Open,2025-07-10,28.0,AGT_032,5.0,2025-08-07,7,0
TKT_06688,HR,Maintenance,Low,Escalated,2025-05-04,21.0,AGT_014,,2025-05-25,14,0
TKT_06689,Finance,Maintenance,Critical,Resolved,2026-02-25,7.0,AGT_009,5.0,2026-03-04,1,0
